,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,price,price-cur,locations,latitude,city,longitude,id,date,Təmir,İpoteka
6036,Yeni tikili,11 / 16,91 m²,3,var,195000,AZN,"ASAN Xidmət №3 ,Yasamal bazarı ,Elmlər Akademiyası m.,Yasamal r.",40.38930339224178,Bakı,49.85948536585312,3027804,03 Noyabr 2022 ,,
6037,Yeni tikili,3 / 14,206 m²,4,var,309000,AZN,"TQDK ,Nərimanov r.",40.40952590477563,Bakı,49.84445571899418,3027808,12 Yanvar 2023 ,,
6038,Yeni tikili,14 / 22,210 m²,4,var,535000,AZN,"İzmir parkı ,M.Hüseynzadə parkı ,İdman kompleksi ,Yasamal r.,Yasamal q.",40.39205366748811,Bakı,49.84065234661102,3027817,03 Noyabr 2022 ,,
6039,Yeni tikili,6 / 16,170 m²,3,var,400000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.40606433283491,Bakı,49.86231650326251,3027821,17 Oktyabr 2022 ,,
6040,Yeni tikili,3 / 12,60 m²,2,yoxdur,155000,AZN,"Axundov bağı ,Dövlət İdarəçilik Akademiyası ,Sovetski ,Nərimanov heykəli ,İqsadiyyat Universiteti ,Prezident parkı ,İçəri Şəhər m.,Qubernator parkı ,Səbail r.",40.37742938831814,Bakı,49.80915784835819,3027827,18 Noyabr 2022 ,,
6041,Yeni tikili,6 / 18,88 m²,2,var,135000,AZN,Nizami r.,40.40971642090214,Bakı,49.95657042799941,3027831,21 Noyabr 2022 ,,
6042,Köhnə tikili,8 / 9,70 m²,3,var,95000,AZN,"Yasamal r.,Yeni Yasamal q.",40.394,Bakı,49.795,3027839,03 Noyabr 2022 ,var,var
6043,Yeni tikili,4 / 16,180 m²,4,var,300000,AZN,"Gənclik m.,Nərimanov r.",40.38264366149726,Bakı,49.87209320068359,3027842,03 Mart 2023 ,,
6044,Yeni tikili,12 / 19,62.2 m²,2,var,192882,AZN,"Bayıl parkı ,Səbail r.,Bayıl q.",40.3515821084198,Bakı,49.8320934301636,3027854,03 Noyabr 2022 ,,
6045,Yeni tikili,16 / 17,72 m²,2,,144000,AZN,"Qara Qarayev m.,Nizami r.",40.41577730322289,Bakı,49.93391244130861,3027861,03 Noyabr 2022 ,,
6046,Yeni tikili,3 / 9,68 m²,2,yoxdur,98000,AZN,"Xətai r.,Əhmədli q.",40.39989258617802,Bakı,49.83979431395813,3027866,16 Noyabr 2022 ,,
6047,Köhnə tikili,3 / 5,45 m²,2,var,79500,AZN,Binəqədi r.,40.4750302,Bakı,49.82237950000001,3027871,03 Noyabr 2022 ,,
6048,Yeni tikili,12 / 16,170 m²,4,var,300000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Nərimanov r.",40.37649764183499,Bakı,49.84163403511051,3027878,03 Noyabr 2022 ,,
6049,Yeni tikili,8 / 17,63 m²,2,var,99000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.36822884896801,Bakı,49.813362210989,3027880,08 Noyabr 2022 ,var,var
6050,Yeni tikili,8 / 16,166.6 m²,4,yoxdur,300000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,3027884,16 Dekabr 2022 ,,
6051,Yeni tikili,8 / 16,105 m²,3,var,161000,AZN,Nizami r.,40.39989258617802,Bakı,49.83979431395813,3027886,19 Noyabr 2022 ,var,var
6052,Yeni tikili,14 / 20,58 m²,2,var,90000,AZN,"Həzi Aslanov m.,Xətai r.",40.37309747519567,Bakı,49.95346069335938,3027894,03 Noyabr 2022 ,,
6053,Yeni tikili,10 / 17,98 m²,3,var,225000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Rəssamlıq Akademiyası ,Nərimanov r.",40.40606433283491,Bakı,49.86231650326251,3027895,03 Noyabr 2022 ,,
6054,Köhnə tikili,2 / 9,60 m²,2,var,85000,AZN,"Həzi Aslanov m.,Xətai r.,Köhnə Günəşli q.",40.36822884896801,Bakı,49.813362210989,3027896,03 Noyabr 2022 ,var,var
6055,Yeni tikili,4 / 16,110 m²,2,var,225000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.40328327684168,Bakı,49.85078707337379,3027899,03 Dekabr 2022 ,var,var
6056,Köhnə tikili,5 / 9,65 m²,2,var,95000,AZN,"Yasamal r.,Yeni Yasamal q.",40.38274990424748,Bakı,49.8084390163422,3027902,03 Noyabr 2022 ,var,var
6057,Yeni tikili,7 / 18,86 m²,2,var,259000,AZN,"ASAN Xidmət №3 ,Yasamal bazarı ,Elmlər Akademiyası m.,Yasamal r.",40.37986410987692,Bakı,49.8089744531112,3027919,03 Noyabr 2022 ,var,var
6058,Yeni tikili,9 / 16,72 m²,2,var,155000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3027929,04 Dekabr 2022 ,,
6059,Yeni tikili,12 / 20,205 m²,4,var,650000,AZN,"Azərbaycan Dillər Universiteti ,Dostluq kinoteatrı ,Bakı Slavyan Universiteti ,Sirk ,Koala parkı ,Nəsimi r.",40.40011603328774,Bakı,49.83917601637808,3027947,03 Noyabr 2022 ,,
6060,Köhnə tikili,5 / 5,105 m²,3,var,230000,AZN,"İzmir parkı ,Dövlət Statistika Komitəsi ,M.Hüseynzadə parkı ,Yasamal r.,Yasamal q.",40.40210780478213,Bakı,49.85758781433109,3027961,03 Noyabr 2022 ,var,var
6061,Yeni tikili,3 / 19,64 m²,2,yoxdur,125000,AZN,"Xətai r.,Həzi Aslanov q.",40.38264366149726,Bakı,49.87209320068359,3027965,15 Dekabr 2022 ,,
6062,Köhnə tikili,4 / 9,40 m²,1,var,90000,AZN,"Dərnəgül m.,Nərimanov r.",40.42028015886862,Bakı,49.8708565350696,3027971,03 Noyabr 2022 ,,
6063,Yeni tikili,12 / 20,160 m²,3,yoxdur,320000,AZN,"Ağ şəhər ,Xətai r.,Ağ şəhər q.",40.38264366149726,Bakı,49.87209320068359,3027976,04 Dekabr 2022 ,,
6064,Yeni tikili,6 / 17,58 m²,1,yoxdur,142000,AZN,"Bakı Slavyan Universiteti ,28 May m.,Azərbaycan Dillər Universiteti ,Neft Akademiyası ,Nəsimi r.",40.40328327684168,Bakı,49.85078707337379,3027979,03 Noyabr 2022 ,,
6065,Yeni tikili,6 / 24,102 m²,3,var,195000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3027992,03 Yanvar 2023 ,,
6066,Yeni tikili,11 / 11,53 m²,2,yoxdur,52500,AZN,Xırdalan,40.45261313593027,Xırdalan,49.74512815475464,3027999,03 Noyabr 2022 ,,
6067,Köhnə tikili,2 / 5,75 m²,3,var,198000,AZN,"Cavanşir körpüsü ,Şah İsmayıl Xətai m.,Xətai r.",40.37649764183499,Bakı,49.84163403511051,3028000,03 Noyabr 2022 ,,
6068,Köhnə tikili,5 / 5,50 m²,2,var,85000,AZN,"Binəqədi r.,7-ci mikrorayon q.",40.37649764183499,Bakı,49.84163403511051,3028012,03 Noyabr 2022 ,,
6069,Köhnə tikili,1 / 1,40 m²,2,var,73000,AZN,"Mərkəzi Univermaq ,M.Ə.Sabir parkı ,İqsadiyyat Universiteti ,Fontanlar bağı ,Axundov bağı ,Azərbaycan kinoteatrı ,İçəri Şəhər m.,Yasamal r.",40.37059628156138,Bakı,49.83316898345947,3028016,03 Noyabr 2022 ,,
6070,Yeni tikili,6 / 22,56.3 m²,2,var,213000,AZN,"Port Baku ,Azadlıq meydanı ,Səməd Vurğun parkı ,Səbail r.",40.37742938831814,Bakı,49.80915784835819,3028035,25 Dekabr 2022 ,,
6071,Köhnə tikili,2 / 4,65 m²,3,var,98000,AZN,"Sabunçu r.,Bakıxanov q.",40.43015732072787,Bakı,49.95714045941028,3028036,05 Oktyabr 2022 ,,
6072,Yeni tikili,7 / 20,127 m²,3,var,203000,AZN,"Xətai r.,Əhmədli q.",40.36461125105881,Bakı,49.95948046826177,3028042,03 Noyabr 2022 ,,
6073,Köhnə tikili,2 / 5,55 m²,2,,82000,AZN,"Binəqədi r.,7-ci mikrorayon q.",40.43040603581483,Bakı,49.85921117888188,3028056,08 Oktyabr 2022 ,,
6074,Yeni tikili,5 / 14,110 m²,4,var,189000,AZN,"Binəqədi r.,8-ci mikrorayon q.",40.39816149998397,Bakı,49.84086155891422,3028062,07 Oktyabr 2022 ,var,var
6075,Köhnə tikili,5 / 5,53 m²,2,var,40000,AZN,Şirvan,39.96075899227469,Şirvan,48.94191597184413,3028063,03 Noyabr 2022 ,,
6076,Yeni tikili,14 / 17,95 m²,3,var,239000,AZN,"Dərnəgül m.,Nərimanov r.,Böyükşor q.",40.427,Bakı,49.869,3028073,03 Noyabr 2022 ,var,var
6077,Yeni tikili,8 / 16,152 m²,3,var,310000,AZN,"Memarlıq və İnşaat Universiteti ,Texniki Universiteti ,Bakı Dövlət Universiteti ,Hüseyn Cavid parkı ,Elmlər Akademiyası m.,Yasamal r.",40.40441175155707,Bakı,49.86737251281738,3028083,04 Dekabr 2022 ,,
